BN,TN,SubNum,group,hand,isTrain,seq,ChunkSize,digitChangePos,digitChangeValue,press1,press2,press3,press4,press5,press6,press7,press8,press9,press10,press11,RT,ET,norm_MT,isError,timingError,points,response1,response2,response3,response4,response5,response6,response7,response8,response9,response10,response11,handPressed1,handPressed2,handPressed3,handPressed4,handPressed5,handPressed6,handPressed7,handPressed8,handPressed9,handPressed10,handPressed11,pressTime1,pressTime2,pressTime3,pressTime4,pressTime5,pressTime6,pressTime7,pressTime8,pressTime9,pressTime10,pressTime11,timeThreshold,timeThresholdSuper,startTime,startTimeReal,trialDur,startTR,startTRtime,useMetronome,isCross,timeThreshold.1,timeThresholdSuper.1,IPI1,IPI2,IPI3,IPI4,IPI5,IPI6,IPI7,IPI8,IPI9,IPI10
2,7,2,1,2,1,14325242135,2333,5,2,1,4,3,2,5,2,4,2,1,3,5,395.0,1745.0,2140.0,0,0,3,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,400.0,470.0,760.0,825.0,920.0,1270.0,1380.0,1460.0,1825.0,1880.0,1940.0,2782.5,2597.0,-842150451,-1,5360,-1,-1,1.0,0.0,,,70.0,290.0,65.0,95.0,350.0,110.0,80.0,365.0,55.0,60.0
2,8,2,1,2,1,51423252413,2333,5,1,5,1,4,2,3,2,5,2,4,1,3,415.0,2555.0,2970.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,420.0,520.0,1015.0,1100.0,1210.0,1695.0,1790.0,2310.0,2695.0,2775.0,2850.0,2782.5,2597.0,-842150451,-1,6190,-1,-1,1.0,0.0,,,100.0,495.0,85.0,110.0,485.0,95.0,520.0,385.0,80.0,75.0
2,9,2,1,2,1,14325242135,2333,9,2,1,4,3,2,5,2,4,2,1,3,5,365.0,1805.0,2170.0,0,0,3,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,370.0,440.0,735.0,810.0,890.0,1310.0,1400.0,1550.0,1845.0,1900.0,1970.0,2782.5,2597.0,-842150451,-1,5390,-1,-1,1.0,0.0,,,70.0,295.0,75.0,80.0,420.0,90.0,150.0,295.0,55.0,70.0
2,10,2,1,2,1,41325242351,3332,9,5,4,1,3,2,5,2,4,2,3,5,1,385.0,2115.0,2500.0,0,0,3,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,390.0,490.0,595.0,965.0,1075.0,1575.0,1890.0,1950.0,2045.0,2295.0,2400.0,2782.5,2597.0,-842150451,-1,5720,-1,-1,1.0,0.0,,,100.0,105.0,370.0,110.0,500.0,315.0,60.0,95.0,250.0,105.0
2,11,2,1,2,1,51423252413,2333,7,2,5,1,4,2,3,2,5,2,4,1,3,455.0,2225.0,2680.0,0,0,2,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,460.0,595.0,945.0,1030.0,1180.0,1555.0,1605.0,2075.0,2370.0,2460.0,2545.0,2782.5,2597.0,-842150451,-1,5900,-1,-1,1.0,0.0,,,135.0,350.0,85.0,150.0,375.0,50.0,470.0,295.0,90.0,85.0
2,12,2,1,2,1,13524232514,3332,7,2,1,3,5,2,4,2,3,2,5,1,4,410.0,2150.0,2560.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,415.0,525.0,545.0,990.0,1155.0,1270.0,1825.0,1955.0,2060.0,2360.0,2425.0,2782.5,2597.0,-842150451,-1,5780,-1,-1,1.0,0.0,,,110.0,20.0,445.0,165.0,115.0,555.0,130.0,105.0,300.0,65.0
2,13,2,1,2,1,13524232514,3332,7,2,1,3,5,2,4,2,3,2,5,1,4,505.0,1910.0,2415.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,510.0,600.0,655.0,1070.0,1210.0,1360.0,1755.0,1895.0,1930.0,2230.0,2270.0,2782.5,2597.0,-842150451,-1,5635,-1,-1,1.0,0.0,,,90.0,55.0,415.0,140.0,150.0,395.0,140.0,35.0,300.0,40.0
2,14,2,1,2,1,41325242351,3332,9,2,4,1,3,2,5,2,4,2,3,5,1,445.0,1880.0,2325.0,0,0,3,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,450.0,605.0,700.0,950.0,1100.0,1225.0,1535.0,1650.0,1745.0,2075.0,2200.0,2782.5,2597.0,-842150451,-1,5545,-1,-1,1.0,0.0,,,155.0,95.0,250.0,150.0,125.0,310.0,115.0,95.0,330.0,125.0
2,15,2,1,2,1,51423252413,2333,9,5,5,1,4,2,3,2,5,2,4,1,3,440.0,2155.0,2595.0,0,0,3,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,445.0,625.0,975.0,1105.0,1215.0,1585.0,1705.0,1855.0,2300.0,2395.0,2470.0,2782.5,2597.0,-842150451,-1,5815,-1,-1,1.0,0.0,,,180.0,350.0,130.0,110.0,370.0,120.0,150.0,445.0,95.0,75.0
2,16,2,1,2,1,41325242351,3332,5,2,4,1,3,2,5,2,4,2,3,5,1,365.0,1795.0,2160.0,0,0,3,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,370.0,510.0,615.0,910.0,1080.0,1160.0,1560.0,1640.0,1720.0,1955.0,2055.0,2782.5,2597.0,-842150451,-1,5380,-1,-1,1.0,0.0,,,140.0,105.0,295.0,170.0,80.0,400.0,80.0,80.0,235.0,100.0
2,17,2,1,2,1,13524232514,3332,7,2,1,3,5,2,4,2,3,2,5,1,4,415.0,1820.0,2235.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,420.0,540.0,595.0,925.0,1045.0,1145.0,1480.0,1560.0,1640.0,2070.0,2090.0,2782.5,2597.0,-842150451,-1,5455,-1,-1,1.0,0.0,,,120.0,55.0,330.0,120.0,100.0,335.0,80.0,80.0,430.0,20.0
2,18,2,1,2,1,13524232514,3332,5,2,1,3,5,2,4,2,3,2,5,1,4,440.0,1880.0,2320.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,445.0,560.0,645.0,960.0,1070.0,1175.0,1575.0,1710.0,1785.0,2135.0,2180.0,2782.5,2597.0,-842150451,-1,5540,-1,-1,1.0,0.0,,,115.0,85.0,315.0,110.0,105.0,400.0,135.0,75.0,350.0,45.0
2,19,2,1,2,1,51423252413,2333,9,2,5,1,4,2,3,2,5,2,4,1,3,415.0,2520.0,2935.0,1,0,0,5,1,4,2,3,2,5,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,420.0,580.0,955.0,1030.0,1125.0,1525.0,1650.0,2225.0,2610.0,2670.0,2795.0,2782.5,2597.0,-842150451,-1,6155,-1,-1,1.0,0.0,,,160.0,375.0,75.0,95.0,400.0,125.0,575.0,385.0,60.0,125.0
2,20,2,1,2,1,51423252413,2333,7,1,5,1,4,2,3,2,5,2,4,1,3,410.0,2275.0,2685.0,0,0,2,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,415.0,545.0,905.0,995.0,1095.0,1535.0,1625.0,2090.0,2400.0,2475.0,2580.0,2782.5,2597.0,-842150451,-1,5905,-1,-1,1.0,0.0,,,130.0,360.0,90.0,100.0,440.0,90.0,465.0,310.0,75.0,105.0
3,1,2,1,2,1,13524232514,3332,7,1,1,3,5,2,4,2,3,2,5,1,4,445.0,2090.0,2535.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,450.0,520.0,585.0,1130.0,1230.0,1340.0,1860.0,1950.0,2015.0,2360.0,2390.0,2525.25,2356.9,-842150451,-1,5755,-1,-1,1.0,0.0,,,70.0,65.0,545.0,100.0,110.0,520.0,90.0,65.0,345.0,30.0
3,2,2,1,2,1,41325242351,3332,7,1,4,1,3,2,5,2,4,2,3,5,1,745.0,2085.0,2830.0,0,0,1,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,750.0,870.0,950.0,1245.0,1340.0,1860.0,2185.0,2255.0,2345.0,2620.0,2735.0,2525.25,2356.9,-842150451,-1,6050,-1,-1,1.0,0.0,,,120.0,80.0,295.0,95.0,520.0,325.0,70.0,90.0,275.0,115.0
3,3,2,1,2,1,41325242351,3332,9,2,4,1,3,2,5,2,4,2,3,5,1,390.0,1690.0,2080.0,0,0,3,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,395.0,465.0,610.0,915.0,1010.0,1150.0,1505.0,1570.0,1645.0,1875.0,1955.0,2525.25,2356.9,-842150451,-1,5300,-1,-1,1.0,0.0,,,70.0,145.0,305.0,95.0,140.0,355.0,65.0,75.0,230.0,80.0
3,4,2,1,2,1,41325242351,3332,9,4,4,1,3,2,5,2,4,2,3,5,1,400.0,1710.0,2110.0,0,0,3,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,405.0,515.0,605.0,955.0,1045.0,1185.0,1510.0,1590.0,1675.0,1910.0,2005.0,2525.25,2356.9,-842150451,-1,5330,-1,-1,1.0,0.0,,,110.0,90.0,350.0,90.0,140.0,325.0,80.0,85.0,235.0,95.0
3,5,2,1,2,1,14325242135,2333,7,2,1,4,3,2,5,2,4,2,1,3,5,395.0,2235.0,2630.0,1,0,0,1,4,3,2,5,4,2,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,400.0,425.0,735.0,830.0,885.0,935.0,1210.0,1895.0,2340.0,2380.0,2455.0,2525.25,2356.9,-842150451,-1,5850,-1,-1,1.0,0.0,,,25.0,310.0,95.0,55.0,50.0,275.0,685.0,445.0,40.0,75.0
3,6,2,1,2,1,13524232514,3332,7,2,1,3,5,2,4,2,3,2,5,1,4,395.0,1685.0,2080.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,400.0,470.0,535.0,920.0,1025.0,1140.0,1420.0,1515.0,1595.0,1890.0,1940.0,2525.25,2356.9,-842150451,-1,5300,-1,-1,1.0,0.0,,,70.0,65.0,385.0,105.0,115.0,280.0,95.0,80.0,295.0,50.0
3,7,2,1,2,1,13524232514,3332,7,4,1,3,5,2,4,2,3,2,5,1,4,420.0,1615.0,2035.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,425.0,480.0,540.0,885.0,975.0,1090.0,1445.0,1515.0,1585.0,1855.0,1880.0,2525.25,2356.9,-842150451,-1,5255,-1,-1,1.0,0.0,,,55.0,60.0,345.0,90.0,115.0,355.0,70.0,70.0,270.0,25.0
3,8,2,1,2,1,41325242351,3332,5,3,4,1,3,2,5,2,4,2,3,5,1,420.0,2975.0,3395.0,1,0,0,4,1,3,2,5,2,4,3,3,1,4,2,2,2,2,2,2,2,2,2,2,2,425.0,535.0,615.0,890.0,970.0,1430.0,1920.0,2275.0,2980.0,3210.0,3255.0,2525.25,2356.9,-842150451,-1,6615,-1,-1,1.0,0.0,,,110.0,80.0,275.0,80.0,460.0,490.0,355.0,705.0,230.0,45.0
3,9,2,1,2,1,14325242135,2333,5,3,1,4,3,2,5,2,4,2,1,3,5,425.0,1985.0,2410.0,0,0,2,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,430.0,470.0,790.0,885.0,955.0,1400.0,1520.0,1615.0,2090.0,2140.0,2225.0,2525.25,2356.9,-842150451,-1,5630,-1,-1,1.0,0.0,,,40.0,320.0,95.0,70.0,445.0,120.0,95.0,475.0,50.0,85.0
3,10,2,1,2,1,51423252413,2333,9,1,5,1,4,2,3,2,5,2,4,1,3,405.0,2245.0,2650.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,410.0,555.0,890.0,985.0,1115.0,1450.0,1570.0,2015.0,2345.0,2435.0,2525.0,2525.25,2356.9,-842150451,-1,5870,-1,-1,1.0,0.0,,,145.0,335.0,95.0,130.0,335.0,120.0,445.0,330.0,90.0,90.0
3,11,2,1,2,1,51423252413,2333,7,2,5,1,4,2,3,2,5,2,4,1,3,400.0,2495.0,2895.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,405.0,555.0,915.0,1095.0,1220.0,1785.0,1920.0,2145.0,2485.0,2665.0,2770.0,2525.25,2356.9,-842150451,-1,6115,-1,-1,1.0,0.0,,,150.0,360.0,180.0,125.0,565.0,135.0,225.0,340.0,180.0,105.0
3,12,2,1,2,1,13524232514,3332,7,2,1,3,5,2,4,2,3,2,5,1,4,390.0,1675.0,2065.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,395.0,460.0,520.0,860.0,1000.0,1110.0,1445.0,1515.0,1585.0,1875.0,1915.0,2525.25,2356.9,-842150451,-1,5285,-1,-1,1.0,0.0,,,65.0,60.0,340.0,140.0,110.0,335.0,70.0,70.0,290.0,40.0
3,13,2,1,2,1,51423252413,2333,7,1,5,1,4,2,3,2,5,2,4,1,3,425.0,1760.0,2185.0,0,0,3,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,430.0,555.0,815.0,920.0,1020.0,1330.0,1430.0,1580.0,1905.0,1985.0,2055.0,2525.25,2356.9,-842150451,-1,5405,-1,-1,1.0,0.0,,,125.0,260.0,105.0,100.0,310.0,100.0,150.0,325.0,80.0,70.0
3,14,2,1,2,1,14325242135,2333,9,2,1,4,3,2,5,2,4,2,1,3,5,455.0,2050.0,2505.0,1,0,0,1,4,3,2,5,4,2,4,2,3,5,2,2,2,2,2,2,2,2,2,2,2,460.0,540.0,785.0,875.0,950.0,955.0,1700.0,1775.0,1890.0,2320.0,2360.0,2525.25,2356.9,-842150451,-1,5725,-1,-1,1.0,0.0,,,80.0,245.0,90.0,75.0,5.0,745.0,75.0,115.0,430.0,40.0
3,15,2,1,2,1,14325242135,2333,9,4,1,4,3,2,5,2,4,2,1,3,5,415.0,2690.0,3105.0,1,0,0,1,4,3,2,5,4,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,420.0,480.0,725.0,835.0,880.0,980.0,2245.0,2405.0,2890.0,2895.0,2935.0,2525.25,2356.9,-842150451,-1,6325,-1,-1,1.0,0.0,,,60.0,245.0,110.0,45.0,100.0,1265.0,160.0,485.0,5.0,40.0
3,16,2,1,2,1,51423252413,2333,5,4,5,1,4,2,3,2,5,2,4,1,3,405.0,3185.0,3590.0,1,0,0,5,1,4,2,3,2,5,4,4,1,3,2,2,2,2,2,2,2,2,2,2,2,410.0,500.0,1245.0,1400.0,1565.0,1980.0,2100.0,2160.0,3285.0,3400.0,3480.0,2525.25,2356.9,-842150451,-1,6810,-1,-1,1.0,0.0,,,90.0,745.0,155.0,165.0,415.0,120.0,60.0,1125.0,115.0,80.0
3,17,2,1,2,1,41325242351,3332,5,1,4,1,3,2,5,2,4,2,3,5,1,435.0,2340.0,2775.0,1,0,0,4,1,3,2,5,1,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,440.0,520.0,640.0,1010.0,1120.0,1170.0,2000.0,2105.0,2195.0,2560.0,2660.0,2525.25,2356.9,-842150451,-1,5995,-1,-1,1.0,0.0,,,80.0,120.0,370.0,110.0,50.0,830.0,105.0,90.0,365.0,100.0
3,18,2,1,2,1,51423252413,2333,5,2,5,1,4,2,3,2,5,2,4,1,3,480.0,2195.0,2675.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,485.0,675.0,1000.0,1160.0,1265.0,1625.0,1800.0,2060.0,2315.0,2530.0,2590.0,2525.25,2356.9,-842150451,-1,5895,-1,-1,1.0,0.0,,,190.0,325.0,160.0,105.0,360.0,175.0,260.0,255.0,215.0,60.0
3,19,2,1,2,1,14325242135,2333,9,2,1,4,3,2,5,2,4,2,1,3,5,475.0,2995.0,3470.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,480.0,595.0,865.0,1010.0,1085.0,1490.0,1635.0,2305.0,2760.0,3155.0,3280.0,2525.25,2356.9,-842150451,-1,6690,-1,-1,1.0,0.0,,,115.0,270.0,145.0,75.0,405.0,145.0,670.0,455.0,395.0,125.0
3,20,2,1,2,1,13524232514,3332,9,2,1,3,5,2,4,2,3,2,5,1,4,430.0,2600.0,3030.0,1,0,0,1,3,5,2,4,2,2,5,5,1,4,2,2,2,2,2,2,2,2,2,2,2,435.0,550.0,570.0,1030.0,1170.0,1320.0,1710.0,1855.0,2440.0,2825.0,2850.0,2525.25,2356.9,-842150451,-1,6250,-1,-1,1.0,0.0,,,115.0,20.0,460.0,140.0,150.0,390.0,145.0,585.0,385.0,25.0
4,1,2,1,2,1,41325242351,3332,7,5,4,1,3,2,5,2,4,2,3,5,1,530.0,2195.0,2725.0,0,0,1,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,535.0,620.0,725.0,1070.0,1195.0,1740.0,2055.0,2170.0,2270.0,2510.0,2620.0,2525.25,2356.9,-842150451,-1,5945,-1,-1,1.0,0.0,,,85.0,105.0,345.0,125.0,545.0,315.0,115.0,100.0,240.0,110.0
4,2,2,1,2,1,13524232514,3332,5,1,1,3,5,2,4,2,3,2,5,1,4,410.0,1670.0,2080.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,415.0,495.0,540.0,920.0,1025.0,1135.0,1485.0,1595.0,1645.0,1920.0,1940.0,2525.25,2356.9,-842150451,-1,5300,-1,-1,1.0,0.0,,,80.0,45.0,380.0,105.0,110.0,350.0,110.0,50.0,275.0,20.0
4,3,2,1,2,1,13524232514,3332,5,1,1,3,5,2,4,2,3,2,5,1,4,440.0,1955.0,2395.0,0,0,2,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,445.0,535.0,575.0,925.0,1115.0,1295.0,1770.0,1875.0,1940.0,2210.0,2245.0,2525.25,2356.9,-842150451,-1,5615,-1,-1,1.0,0.0,,,90.0,40.0,350.0,190.0,180.0,475.0,105.0,65.0,270.0,35.0
4,4,2,1,2,1,51423252413,2333,5,2,5,1,4,2,3,2,5,2,4,1,3,420.0,3225.0,3645.0,1,0,0,5,1,4,2,3,2,5,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,425.0,545.0,785.0,870.0,945.0,1345.0,1430.0,1585.0,1940.0,2720.0,3555.0,2525.25,2356.9,-842150451,-1,6865,-1,-1,1.0,0.0,,,120.0,240.0,85.0,75.0,400.0,85.0,155.0,355.0,780.0,835.0
4,5,2,1,2,1,13524232514,3332,9,1,1,3,5,2,4,2,3,2,5,1,4,450.0,1650.0,2100.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,455.0,535.0,605.0,925.0,1025.0,1145.0,1485.0,1595.0,1635.0,1950.0,1955.0,2525.25,2356.9,-842150451,-1,5320,-1,-1,1.0,0.0,,,80.0,70.0,320.0,100.0,120.0,340.0,110.0,40.0,315.0,5.0
4,6,2,1,2,1,14325242135,2333,5,1,1,4,3,2,5,2,4,2,1,3,5,385.0,2865.0,3250.0,1,0,0,1,4,3,5,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,390.0,465.0,725.0,900.0,1545.0,1975.0,2050.0,2170.0,2940.0,2965.0,3055.0,2525.25,2356.9,-842150451,-1,6470,-1,-1,1.0,0.0,,,75.0,260.0,175.0,645.0,430.0,75.0,120.0,770.0,25.0,90.0
4,7,2,1,2,1,41325242351,3332,9,2,4,1,3,2,5,2,4,2,3,5,1,455.0,2060.0,2515.0,0,0,2,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,460.0,540.0,645.0,1020.0,1170.0,1350.0,1770.0,1925.0,1955.0,2295.0,2415.0,2525.25,2356.9,-842150451,-1,5735,-1,-1,1.0,0.0,,,80.0,105.0,375.0,150.0,180.0,420.0,155.0,30.0,340.0,120.0
4,8,2,1,2,1,51423252413,2333,9,5,5,1,4,2,3,2,5,2,4,1,3,440.0,1990.0,2430.0,0,0,2,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,445.0,545.0,845.0,955.0,1045.0,1415.0,1540.0,1710.0,2135.0,2260.0,2305.0,2525.25,2356.9,-842150451,-1,5650,-1,-1,1.0,0.0,,,100.0,300.0,110.0,90.0,370.0,125.0,170.0,425.0,125.0,45.0
4,9,2,1,2,1,14325242135,2333,7,5,1,4,3,2,5,2,4,2,1,3,5,400.0,1810.0,2210.0,0,0,3,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,405.0,425.0,720.0,820.0,875.0,1250.0,1315.0,1435.0,1930.0,1960.0,2035.0,2525.25,2356.9,-842150451,-1,5430,-1,-1,1.0,0.0,,,20.0,295.0,100.0,55.0,375.0,65.0,120.0,495.0,30.0,75.0
4,10,2,1,2,1,41325242351,3332,9,5,4,1,3,2,5,2,4,2,3,5,1,455.0,2230.0,2685.0,0,0,1,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,460.0,565.0,645.0,945.0,1070.0,1210.0,1530.0,1705.0,1795.0,2020.0,2530.0,2525.25,2356.9,-842150451,-1,5905,-1,-1,1.0,0.0,,,105.0,80.0,300.0,125.0,140.0,320.0,175.0,90.0,225.0,510.0
4,11,2,1,2,1,51423252413,2333,5,4,5,1,4,2,3,2,5,2,4,1,3,455.0,2120.0,2575.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,460.0,570.0,850.0,940.0,1045.0,1360.0,1450.0,1970.0,2280.0,2360.0,2455.0,2525.25,2356.9,-842150451,-1,5795,-1,-1,1.0,0.0,,,110.0,280.0,90.0,105.0,315.0,90.0,520.0,310.0,80.0,95.0
4,12,2,1,2,1,51423252413,2333,7,2,5,1,4,2,3,2,5,2,4,1,3,395.0,1970.0,2365.0,0,0,2,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,400.0,480.0,775.0,860.0,990.0,1390.0,1695.0,1825.0,2065.0,2175.0,2240.0,2525.25,2356.9,-842150451,-1,5585,-1,-1,1.0,0.0,,,80.0,295.0,85.0,130.0,400.0,305.0,130.0,240.0,110.0,65.0
4,13,2,1,2,1,13524232514,3332,7,4,1,3,5,2,4,2,3,2,5,1,4,420.0,1545.0,1965.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,425.0,475.0,530.0,870.0,940.0,1065.0,1425.0,1520.0,1545.0,1785.0,1810.0,2525.25,2356.9,-842150451,-1,5185,-1,-1,1.0,0.0,,,50.0,55.0,340.0,70.0,125.0,360.0,95.0,25.0,240.0,25.0
4,14,2,1,2,1,41325242351,3332,7,1,4,1,3,2,5,2,4,2,3,5,1,410.0,1645.0,2055.0,0,0,3,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,415.0,570.0,655.0,885.0,955.0,1095.0,1475.0,1570.0,1660.0,1865.0,1985.0,2525.25,2356.9,-842150451,-1,5275,-1,-1,1.0,0.0,,,155.0,85.0,230.0,70.0,140.0,380.0,95.0,90.0,205.0,120.0
4,15,2,1,2,1,13524232514,3332,9,3,1,3,5,2,4,2,3,2,5,1,4,480.0,2400.0,2880.0,1,0,0,1,3,5,2,4,2,3,2,5,4,4,2,2,2,2,2,2,2,2,2,2,2,485.0,565.0,605.0,880.0,960.0,1110.0,1440.0,1535.0,1605.0,2015.0,2730.0,2525.25,2356.9,-842150451,-1,6100,-1,-1,1.0,0.0,,,80.0,40.0,275.0,80.0,150.0,330.0,95.0,70.0,410.0,715.0
4,16,2,1,2,1,41325242351,3332,9,5,4,1,3,2,5,2,4,2,3,5,1,420.0,2085.0,2505.0,1,0,0,4,1,3,2,5,2,4,2,3,5,4,2,2,2,2,2,2,2,2,2,2,2,425.0,500.0,610.0,870.0,965.0,1525.0,1840.0,1870.0,1980.0,2220.0,2255.0,2525.25,2356.9,-842150451,-1,5725,-1,-1,1.0,0.0,,,75.0,110.0,260.0,95.0,560.0,315.0,30.0,110.0,240.0,35.0
4,17,2,1,2,1,14325242135,2333,9,2,1,4,3,2,5,2,4,2,1,3,5,410.0,2350.0,2760.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,415.0,490.0,735.0,850.0,935.0,1360.0,1475.0,2020.0,2480.0,2510.0,2590.0,2525.25,2356.9,-842150451,-1,5980,-1,-1,1.0,0.0,,,75.0,245.0,115.0,85.0,425.0,115.0,545.0,460.0,30.0,80.0
4,18,2,1,2,1,14325242135,2333,9,4,1,4,3,2,5,2,4,2,1,3,5,420.0,2245.0,2665.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,425.0,600.0,865.0,960.0,1050.0,1360.0,1485.0,2000.0,2360.0,2405.0,2475.0,2525.25,2356.9,-842150451,-1,5885,-1,-1,1.0,0.0,,,175.0,265.0,95.0,90.0,310.0,125.0,515.0,360.0,45.0,70.0
4,19,2,1,2,1,51423252413,2333,9,2,5,1,4,2,3,2,5,2,4,1,3,470.0,2205.0,2675.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,475.0,650.0,940.0,1035.0,1160.0,1450.0,1565.0,2075.0,2370.0,2455.0,2540.0,2525.25,2356.9,-842150451,-1,5895,-1,-1,1.0,0.0,,,175.0,290.0,95.0,125.0,290.0,115.0,510.0,295.0,85.0,85.0
4,20,2,1,2,1,14325242135,2333,7,5,1,4,3,2,5,2,4,2,1,3,5,390.0,2270.0,2660.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,395.0,410.0,745.0,800.0,900.0,1325.0,1450.0,1995.0,2410.0,2425.0,2505.0,2525.25,2356.9,-842150451,-1,5880,-1,-1,1.0,0.0,,,15.0,335.0,55.0,100.0,425.0,125.0,545.0,415.0,15.0,80.0
5,1,2,1,2,1,13524232514,3332,5,5,1,3,5,2,4,2,3,2,5,1,4,555.0,1805.0,2360.0,0,0,2,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,560.0,590.0,675.0,1110.0,1210.0,1335.0,1680.0,1785.0,1810.0,2190.0,2195.0,2525.25,2356.9,-842150451,-1,5580,-1,-1,1.0,0.0,,,30.0,85.0,435.0,100.0,125.0,345.0,105.0,25.0,380.0,5.0
5,2,2,1,2,1,41325242351,3332,7,1,4,1,3,2,5,2,4,2,3,5,1,415.0,2335.0,2750.0,0,0,1,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,420.0,500.0,605.0,915.0,1060.0,1180.0,1550.0,1690.0,1810.0,2005.0,2580.0,2525.25,2356.9,-842150451,-1,5970,-1,-1,1.0,0.0,,,80.0,105.0,310.0,145.0,120.0,370.0,140.0,120.0,195.0,575.0
