BN,TN,SubNum,group,hand,isTrain,seq,ChunkSize,digitChangePos,digitChangeValue,isTrialError,timingError,IPI_Number,IPI_Value,N,Press_Number,Press_Value,Response_Number,Response_Value,isPressError
3,17,2,1,2,1,41325242351,3332,5,1,1,0,IPI6,830.0,7,press7,4,response7,4,False
3,18,2,1,2,1,51423252413,2333,5,2,0,0,IPI6,175.0,7,press7,5,response7,5,False
3,19,2,1,2,1,14325242135,2333,9,2,0,0,IPI6,145.0,7,press7,4,response7,4,False
3,20,2,1,2,1,13524232514,3332,9,2,1,0,IPI6,390.0,7,press7,3,response7,2,True
4,1,2,1,2,1,41325242351,3332,7,5,0,0,IPI6,315.0,7,press7,4,response7,4,False
4,2,2,1,2,1,13524232514,3332,5,1,0,0,IPI6,350.0,7,press7,3,response7,3,False
4,3,2,1,2,1,13524232514,3332,5,1,0,0,IPI6,475.0,7,press7,3,response7,3,False
4,4,2,1,2,1,51423252413,2333,5,2,1,0,IPI6,85.0,7,press7,5,response7,5,False
4,5,2,1,2,1,13524232514,3332,9,1,0,0,IPI6,340.0,7,press7,3,response7,3,False
4,6,2,1,2,1,14325242135,2333,5,1,1,0,IPI6,75.0,7,press7,4,response7,4,False
4,7,2,1,2,1,41325242351,3332,9,2,0,0,IPI6,420.0,7,press7,4,response7,4,False
4,8,2,1,2,1,51423252413,2333,9,5,0,0,IPI6,125.0,7,press7,5,response7,5,False
4,9,2,1,2,1,14325242135,2333,7,5,0,0,IPI6,65.0,7,press7,4,response7,4,False
4,10,2,1,2,1,41325242351,3332,9,5,0,0,IPI6,320.0,7,press7,4,response7,4,False
4,11,2,1,2,1,51423252413,2333,5,4,0,0,IPI6,90.0,7,press7,5,response7,5,False
4,12,2,1,2,1,51423252413,2333,7,2,0,0,IPI6,305.0,7,press7,5,response7,5,False
4,13,2,1,2,1,13524232514,3332,7,4,0,0,IPI6,360.0,7,press7,3,response7,3,False
4,14,2,1,2,1,41325242351,3332,7,1,0,0,IPI6,380.0,7,press7,4,response7,4,False
4,15,2,1,2,1,13524232514,3332,9,3,1,0,IPI6,330.0,7,press7,3,response7,3,False
4,16,2,1,2,1,41325242351,3332,9,5,1,0,IPI6,315.0,7,press7,4,response7,4,False
4,17,2,1,2,1,14325242135,2333,9,2,0,0,IPI6,115.0,7,press7,4,response7,4,False
4,18,2,1,2,1,14325242135,2333,9,4,0,0,IPI6,125.0,7,press7,4,response7,4,False
4,19,2,1,2,1,51423252413,2333,9,2,0,0,IPI6,115.0,7,press7,5,response7,5,False
4,20,2,1,2,1,14325242135,2333,7,5,0,0,IPI6,125.0,7,press7,4,response7,4,False
5,1,2,1,2,1,13524232514,3332,5,5,0,0,IPI6,345.0,7,press7,3,response7,3,False
5,2,2,1,2,1,41325242351,3332,7,1,0,0,IPI6,370.0,7,press7,4,response7,4,False
5,3,2,1,2,1,14325242135,2333,5,1,1,0,IPI6,750.0,7,press7,4,response7,4,False
5,4,2,1,2,1,51423252413,2333,5,4,0,0,IPI6,100.0,7,press7,5,response7,5,False
5,5,2,1,2,1,51423252413,2333,5,2,0,0,IPI6,140.0,7,press7,5,response7,5,False
5,6,2,1,2,1,41325242351,3332,7,1,1,0,IPI6,260.0,7,press7,4,response7,4,False
5,7,2,1,2,1,14325242135,2333,7,3,1,0,IPI6,90.0,7,press7,4,response7,2,True
5,8,2,1,2,1,51423252413,2333,5,2,1,0,IPI6,160.0,7,press7,5,response7,5,False
5,9,2,1,2,1,14325242135,2333,7,3,0,0,IPI6,75.0,7,press7,4,response7,4,False
5,10,2,1,2,1,41325242351,3332,9,4,0,0,IPI6,315.0,7,press7,4,response7,4,False
5,11,2,1,2,1,13524232514,3332,7,1,1,0,IPI6,325.0,7,press7,3,response7,3,False
5,12,2,1,2,1,14325242135,2333,5,3,1,0,IPI6,90.0,7,press7,4,response7,4,False
5,13,2,1,2,1,13524232514,3332,9,1,1,0,IPI6,485.0,7,press7,3,response7,3,False
5,14,2,1,2,1,51423252413,2333,9,2,0,0,IPI6,165.0,7,press7,5,response7,5,False
5,15,2,1,2,1,41325242351,3332,9,4,0,0,IPI6,320.0,7,press7,4,response7,4,False
5,16,2,1,2,1,51423252413,2333,7,2,0,0,IPI6,145.0,7,press7,5,response7,5,False
5,17,2,1,2,1,13524232514,3332,7,2,1,0,IPI6,285.0,7,press7,3,response7,3,False
5,18,2,1,2,1,41325242351,3332,5,1,1,0,IPI6,340.0,7,press7,4,response7,2,True
5,19,2,1,2,1,13524232514,3332,7,4,0,0,IPI6,395.0,7,press7,3,response7,3,False
5,20,2,1,2,1,14325242135,2333,7,5,1,0,IPI6,1020.0,7,press7,4,response7,2,True
6,1,2,1,2,0,41325242351,3332,9,2,0,0,IPI6,190.0,7,press7,4,response7,4,False
6,2,2,1,2,0,21535235335,3332,9,1,0,0,IPI6,180.0,7,press7,3,response7,3,False
6,3,2,1,2,0,51423252413,2333,5,2,1,0,IPI6,125.0,7,press7,5,response7,5,False
6,4,2,1,2,0,14325242135,2333,9,3,0,0,IPI6,135.0,7,press7,4,response7,4,False
6,5,2,1,2,0,51423252413,2333,5,1,0,0,IPI6,120.0,7,press7,5,response7,5,False
6,6,2,1,2,0,41325242351,3332,7,2,0,0,IPI6,265.0,7,press7,4,response7,4,False
6,7,2,1,2,0,41325242351,3332,5,3,0,0,IPI6,140.0,7,press7,4,response7,4,False
6,8,2,1,2,0,51423252413,2333,9,1,0,0,IPI6,150.0,7,press7,5,response7,5,False
6,9,2,1,2,0,43525125222,3332,9,4,0,0,IPI6,175.0,7,press7,2,response7,2,False
6,10,2,1,2,0,13524232514,3332,9,2,1,0,IPI6,825.0,7,press7,3,response7,3,False
6,11,2,1,2,0,51423252413,2333,7,1,0,0,IPI6,200.0,7,press7,5,response7,5,False
6,12,2,1,2,0,13524232514,3332,5,2,1,0,IPI6,170.0,7,press7,3,response7,2,True
6,13,2,1,2,0,45341314454,2333,7,2,0,0,IPI6,315.0,7,press7,1,response7,1,False
6,14,2,1,2,0,21524513151,2333,9,2,0,0,IPI6,210.0,7,press7,1,response7,1,False
6,15,2,1,2,0,35453425323,3332,9,2,0,0,IPI6,215.0,7,press7,2,response7,2,False
6,16,2,1,2,0,34215123133,2333,9,4,0,0,IPI6,235.0,7,press7,2,response7,2,False
6,17,2,1,2,0,14325242135,2333,5,2,1,0,IPI6,160.0,7,press7,4,response7,2,True
6,18,2,1,2,0,13524232514,3332,5,5,0,0,IPI6,190.0,7,press7,3,response7,3,False
6,19,2,1,2,0,41325242351,3332,9,5,0,0,IPI6,290.0,7,press7,4,response7,4,False
6,20,2,1,2,0,23434543341,3332,7,1,0,0,IPI6,205.0,7,press7,4,response7,4,False
6,21,2,1,2,0,23451245235,2333,9,3,0,0,IPI6,190.0,7,press7,4,response7,4,False
6,22,2,1,2,0,14325242135,2333,9,3,0,0,IPI6,175.0,7,press7,4,response7,4,False
6,23,2,1,2,0,14325242135,2333,9,2,1,0,IPI6,230.0,7,press7,4,response7,2,True
6,24,2,1,2,0,13524232514,3332,5,2,0,0,IPI6,170.0,7,press7,3,response7,3,False
7,1,2,1,2,0,34124252342,2333,7,1,0,0,IPI6,150.0,7,press7,5,response7,5,False
7,2,2,1,2,0,41325242351,3332,7,1,0,0,IPI6,340.0,7,press7,4,response7,4,False
7,3,2,1,2,0,54215313514,2333,9,1,0,0,IPI6,310.0,7,press7,1,response7,1,False
7,4,2,1,2,0,51423252413,2333,9,5,0,0,IPI6,135.0,7,press7,5,response7,5,False
7,5,2,1,2,0,41325242351,3332,5,1,0,0,IPI6,235.0,7,press7,4,response7,4,False
7,6,2,1,2,0,51423252413,2333,5,2,0,0,IPI6,190.0,7,press7,5,response7,5,False
7,7,2,1,2,0,14152124232,3332,5,4,0,0,IPI6,245.0,7,press7,2,response7,2,False
7,8,2,1,2,0,13524232514,3332,7,2,0,0,IPI6,250.0,7,press7,3,response7,3,False
7,9,2,1,2,0,51423252413,2333,7,1,0,0,IPI6,195.0,7,press7,5,response7,5,False
7,10,2,1,2,0,13524232514,3332,5,2,0,0,IPI6,145.0,7,press7,3,response7,3,False
7,11,2,1,2,0,12353125342,3332,5,5,0,0,IPI6,275.0,7,press7,2,response7,2,False
7,12,2,1,2,0,13524232514,3332,7,1,1,0,IPI6,255.0,7,press7,3,response7,1,True
7,13,2,1,2,0,12142252415,3332,5,4,1,0,IPI6,250.0,7,press7,5,response7,5,False
7,14,2,1,2,0,41325242351,3332,9,5,0,0,IPI6,185.0,7,press7,4,response7,4,False
7,15,2,1,2,0,41325242351,3332,5,2,0,0,IPI6,285.0,7,press7,4,response7,4,False
7,16,2,1,2,0,13524232514,3332,7,2,0,0,IPI6,235.0,7,press7,3,response7,3,False
7,17,2,1,2,0,51423252413,2333,5,2,0,0,IPI6,180.0,7,press7,5,response7,5,False
7,18,2,1,2,0,14141345452,2333,9,1,1,0,IPI6,220.0,7,press7,4,response7,4,False
7,19,2,1,2,0,54313154122,3332,9,4,0,0,IPI6,220.0,7,press7,5,response7,5,False
7,20,2,1,2,0,14325242135,2333,7,3,0,0,IPI6,260.0,7,press7,4,response7,4,False
7,21,2,1,2,0,14325242135,2333,7,2,0,0,IPI6,175.0,7,press7,4,response7,4,False
7,22,2,1,2,0,12424314534,2333,5,3,0,0,IPI6,225.0,7,press7,1,response7,1,False
7,23,2,1,2,0,14325242135,2333,9,3,0,0,IPI6,250.0,7,press7,4,response7,4,False
7,24,2,1,2,0,14325242135,2333,7,2,0,0,IPI6,230.0,7,press7,4,response7,4,False
8,1,2,1,2,0,14325242135,2333,7,5,0,0,IPI6,425.0,7,press7,4,response7,4,False
8,2,2,1,2,0,14325242135,2333,9,3,0,0,IPI6,160.0,7,press7,4,response7,4,False
8,3,2,1,2,0,51245212414,2333,7,3,0,0,IPI6,255.0,7,press7,1,response7,1,False
8,4,2,1,2,0,14325242135,2333,7,5,0,0,IPI6,195.0,7,press7,4,response7,4,False
8,5,2,1,2,0,41325242351,3332,7,1,0,0,IPI6,150.0,7,press7,4,response7,4,False
8,6,2,1,2,0,41325242351,3332,5,2,0,0,IPI6,200.0,7,press7,4,response7,4,False
8,7,2,1,2,0,13152535215,2333,5,4,0,0,IPI6,220.0,7,press7,3,response7,3,False
8,8,2,1,2,0,13524232514,3332,7,2,0,0,IPI6,310.0,7,press7,3,response7,3,False
8,9,2,1,2,0,24534232354,2333,7,4,1,0,IPI6,145.0,7,press7,3,response7,3,False
8,10,2,1,2,0,51423252413,2333,7,2,0,0,IPI6,110.0,7,press7,5,response7,5,False
8,11,2,1,2,0,45324513155,3332,9,3,0,0,IPI6,260.0,7,press7,1,response7,1,False
8,12,2,1,2,0,24353411121,2333,7,3,0,0,IPI6,255.0,7,press7,1,response7,1,False
8,13,2,1,2,0,13524232514,3332,7,2,0,0,IPI6,185.0,7,press7,3,response7,3,False
8,14,2,1,2,0,32543131432,3332,5,1,0,0,IPI6,150.0,7,press7,3,response7,3,False
8,15,2,1,2,0,42135552542,3332,5,2,0,0,IPI6,265.0,7,press7,5,response7,5,False
8,16,2,1,2,0,51423252413,2333,5,2,0,0,IPI6,180.0,7,press7,5,response7,5,False
8,17,2,1,2,0,13524232514,3332,9,2,0,0,IPI6,200.0,7,press7,3,response7,3,False
8,18,2,1,2,0,51423252413,2333,5,1,0,0,IPI6,115.0,7,press7,5,response7,5,False
8,19,2,1,2,0,14325242135,2333,9,3,0,0,IPI6,160.0,7,press7,4,response7,4,False
8,20,2,1,2,0,41325242351,3332,9,4,0,0,IPI6,135.0,7,press7,4,response7,4,False
8,21,2,1,2,0,51423252413,2333,5,2,0,0,IPI6,110.0,7,press7,5,response7,5,False
8,22,2,1,2,0,13524232514,3332,9,3,0,0,IPI6,240.0,7,press7,3,response7,3,False
8,23,2,1,2,0,52352341512,3332,5,3,1,0,IPI6,165.0,7,press7,4,response7,4,False
8,24,2,1,2,0,41325242351,3332,5,2,0,0,IPI6,240.0,7,press7,4,response7,4,False
9,1,2,1,2,0,24545253345,2333,7,2,0,0,IPI6,200.0,7,press7,5,response7,5,False
9,2,2,1,2,0,14325242135,2333,5,1,1,0,IPI6,135.0,7,press7,4,response7,2,True
9,3,2,1,2,0,14325242135,2333,7,3,0,0,IPI6,260.0,7,press7,4,response7,4,False
9,4,2,1,2,0,41414232354,2333,5,1,1,0,IPI6,225.0,7,press7,3,response7,3,False
9,5,2,1,2,0,14325242135,2333,9,3,0,0,IPI6,190.0,7,press7,4,response7,4,False
9,6,2,1,2,0,34154145242,3332,9,4,0,0,IPI6,130.0,7,press7,4,response7,4,False
9,7,2,1,2,0,13524232514,3332,9,1,0,0,IPI6,325.0,7,press7,3,response7,3,False
9,8,2,1,2,0,13524232514,3332,9,1,0,0,IPI6,225.0,7,press7,3,response7,3,False
9,9,2,1,2,0,51423252413,2333,9,2,0,0,IPI6,140.0,7,press7,5,response7,5,False
9,10,2,1,2,0,41325242351,3332,7,2,0,0,IPI6,230.0,7,press7,4,response7,4,False
9,11,2,1,2,0,14325242135,2333,9,3,0,0,IPI6,210.0,7,press7,4,response7,4,False
9,12,2,1,2,0,41325242351,3332,9,4,0,0,IPI6,265.0,7,press7,4,response7,4,False
9,13,2,1,2,0,51423252413,2333,5,2,0,0,IPI6,185.0,7,press7,5,response7,5,False
9,14,2,1,2,0,51423252413,2333,7,2,1,0,IPI6,145.0,7,press7,5,response7,5,False
9,15,2,1,2,0,51423252413,2333,5,1,0,0,IPI6,170.0,7,press7,5,response7,5,False
9,16,2,1,2,0,13524232514,3332,5,2,0,0,IPI6,180.0,7,press7,3,response7,3,False
9,17,2,1,2,0,51453543413,2333,7,2,0,0,IPI6,345.0,7,press7,4,response7,4,False
9,18,2,1,2,0,13524232514,3332,9,3,1,0,IPI6,625.0,7,press7,3,response7,2,True
9,19,2,1,2,0,15121454312,2333,9,5,0,0,IPI6,185.0,7,press7,5,response7,5,False
9,20,2,1,2,0,14314125132,3332,5,5,1,0,IPI6,185.0,7,press7,2,response7,2,False
9,21,2,1,2,0,24235452452,3332,9,3,0,0,IPI6,335.0,7,press7,5,response7,5,False
9,22,2,1,2,0,41325242351,3332,7,1,1,0,IPI6,675.0,7,press7,4,response7,4,False
9,23,2,1,2,0,14151212543,3332,9,4,1,0,IPI6,175.0,7,press7,1,response7,1,False
9,24,2,1,2,0,41325242351,3332,5,2,0,0,IPI6,310.0,7,press7,4,response7,4,False
10,1,2,1,2,0,35234141123,3332,7,3,0,0,IPI6,160.0,7,press7,4,response7,4,False
10,2,2,1,2,0,51423252413,2333,5,4,0,0,IPI6,190.0,7,press7,5,response7,5,False
10,3,2,1,2,0,23154231215,2333,7,1,1,0,IPI6,175.0,7,press7,3,response7,3,False
10,4,2,1,2,0,45414321531,2333,7,1,0,0,IPI6,185.0,7,press7,2,response7,2,False
10,5,2,1,2,0,41325242351,3332,9,4,0,0,IPI6,205.0,7,press7,4,response7,4,False
10,6,2,1,2,0,14325242135,2333,5,1,0,0,IPI6,165.0,7,press7,4,response7,4,False
10,7,2,1,2,0,12424435315,3332,5,2,0,0,IPI6,325.0,7,press7,3,response7,3,False
10,8,2,1,2,0,24134212123,3332,7,4,0,0,IPI6,345.0,7,press7,1,response7,1,False
10,9,2,1,2,0,14325242135,2333,5,3,0,0,IPI6,245.0,7,press7,4,response7,4,False
10,10,2,1,2,0,51423252413,2333,5,2,0,0,IPI6,240.0,7,press7,5,response7,5,False
10,11,2,1,2,0,13524232514,3332,9,1,0,0,IPI6,185.0,7,press7,3,response7,3,False
10,12,2,1,2,0,41325242351,3332,7,2,0,0,IPI6,160.0,7,press7,4,response7,4,False
10,13,2,1,2,0,13524232514,3332,9,1,1,0,IPI6,225.0,7,press7,3,response7,3,False
10,14,2,1,2,0,41325242351,3332,9,5,0,0,IPI6,175.0,7,press7,4,response7,4,False
10,15,2,1,2,0,51423252413,2333,5,2,0,0,IPI6,165.0,7,press7,5,response7,5,False
10,16,2,1,2,0,31523435532,2333,7,4,0,0,IPI6,185.0,7,press7,3,response7,3,False
10,17,2,1,2,0,14325242135,2333,9,3,0,0,IPI6,175.0,7,press7,4,response7,4,False
10,18,2,1,2,0,13524232514,3332,5,1,0,0,IPI6,155.0,7,press7,3,response7,3,False
10,19,2,1,2,0,13524232514,3332,9,1,1,0,IPI6,705.0,7,press7,3,response7,3,False
10,20,2,1,2,0,41412321345,3332,5,5,1,0,IPI6,260.0,7,press7,2,response7,2,False
10,21,2,1,2,0,52314541524,2333,9,1,0,0,IPI6,265.0,7,press7,4,response7,4,False
10,22,2,1,2,0,14325242135,2333,5,2,1,0,IPI6,615.0,7,press7,4,response7,4,False
10,23,2,1,2,0,41325242351,3332,5,1,0,0,IPI6,140.0,7,press7,4,response7,4,False
10,24,2,1,2,0,51423252413,2333,7,1,0,0,IPI6,195.0,7,press7,5,response7,5,False
1,1,3,0,2,1,14325242135,3332,7,3,0,0,IPI6,740.0,7,press7,4,response7,4,False
1,2,3,0,2,1,14325242135,3332,7,2,0,0,IPI6,630.0,7,press7,4,response7,4,False
1,3,3,0,2,1,35421252143,2333,7,4,0,0,IPI6,230.0,7,press7,5,response7,5,False
1,4,3,0,2,1,35421252143,2333,5,2,0,0,IPI6,225.0,7,press7,5,response7,5,False
1,5,3,0,2,1,51423252413,3332,7,1,0,0,IPI6,635.0,7,press7,5,response7,5,False
1,6,3,0,2,1,13524232514,2333,5,5,1,0,IPI6,220.0,7,press7,3,response7,3,False
1,7,3,0,2,1,13524232514,2333,5,1,0,0,IPI6,240.0,7,press7,3,response7,3,False
1,8,3,0,2,1,35421252143,2333,9,5,0,0,IPI6,230.0,7,press7,5,response7,5,False
1,9,3,0,2,1,51423252413,3332,9,1,0,0,IPI6,560.0,7,press7,5,response7,5,False
1,10,3,0,2,1,51423252413,3332,5,1,0,0,IPI6,595.0,7,press7,5,response7,5,False
1,11,3,0,2,1,51423252413,3332,9,1,0,0,IPI6,570.0,7,press7,5,response7,5,False
1,12,3,0,2,1,51423252413,3332,7,1,1,0,IPI6,620.0,7,press7,5,response7,5,False
1,13,3,0,2,1,13524232514,2333,7,2,0,0,IPI6,175.0,7,press7,3,response7,3,False
1,14,3,0,2,1,35421252143,2333,7,2,0,0,IPI6,265.0,7,press7,5,response7,5,False
1,15,3,0,2,1,14325242135,3332,7,5,1,0,IPI6,580.0,7,press7,4,response7,4,False
1,16,3,0,2,1,14325242135,3332,5,3,0,0,IPI6,655.0,7,press7,4,response7,4,False
1,17,3,0,2,1,13524232514,2333,5,5,1,0,IPI6,610.0,7,press7,3,response7,3,False
1,18,3,0,2,1,14325242135,3332,9,4,0,0,IPI6,625.0,7,press7,4,response7,4,False
1,19,3,0,2,1,13524232514,2333,9,3,0,0,IPI6,235.0,7,press7,3,response7,3,False
1,20,3,0,2,1,35421252143,2333,5,4,1,0,IPI6,265.0,7,press7,5,response7,4,True
2,1,3,0,2,1,13524232514,2333,9,2,0,0,IPI6,220.0,7,press7,3,response7,3,False
2,2,3,0,2,1,14325242135,3332,9,2,1,0,IPI6,705.0,7,press7,4,response7,4,False
2,3,3,0,2,1,51423252413,3332,9,2,0,0,IPI6,630.0,7,press7,5,response7,5,False
2,4,3,0,2,1,14325242135,3332,9,2,0,0,IPI6,680.0,7,press7,4,response7,4,False
2,5,3,0,2,1,14325242135,3332,5,3,0,0,IPI6,630.0,7,press7,4,response7,4,False
2,6,3,0,2,1,35421252143,2333,5,2,0,0,IPI6,205.0,7,press7,5,response7,5,False
2,7,3,0,2,1,51423252413,3332,7,2,0,0,IPI6,655.0,7,press7,5,response7,5,False
2,8,3,0,2,1,13524232514,2333,5,2,0,0,IPI6,215.0,7,press7,3,response7,3,False
2,9,3,0,2,1,13524232514,2333,9,3,0,0,IPI6,205.0,7,press7,3,response7,3,False
2,10,3,0,2,1,51423252413,3332,7,2,0,0,IPI6,675.0,7,press7,5,response7,5,False
2,11,3,0,2,1,35421252143,2333,5,4,0,0,IPI6,250.0,7,press7,5,response7,5,False
2,12,3,0,2,1,35421252143,2333,5,3,0,0,IPI6,210.0,7,press7,5,response7,5,False
2,13,3,0,2,1,51423252413,3332,7,3,1,0,IPI6,975.0,7,press7,5,response7,5,False
2,14,3,0,2,1,13524232514,2333,9,2,0,0,IPI6,285.0,7,press7,3,response7,3,False
2,15,3,0,2,1,51423252413,3332,7,1,0,0,IPI6,700.0,7,press7,5,response7,5,False
2,16,3,0,2,1,35421252143,2333,7,3,0,0,IPI6,265.0,7,press7,5,response7,5,False
2,17,3,0,2,1,14325242135,3332,5,1,0,0,IPI6,585.0,7,press7,4,response7,4,False
2,18,3,0,2,1,14325242135,3332,5,2,0,0,IPI6,645.0,7,press7,4,response7,4,False
2,19,3,0,2,1,35421252143,2333,5,2,1,0,IPI6,1310.0,7,press7,5,response7,4,True
2,20,3,0,2,1,13524232514,2333,7,4,0,0,IPI6,195.0,7,press7,3,response7,3,False
3,1,3,0,2,1,14325242135,3332,9,4,0,0,IPI6,795.0,7,press7,4,response7,4,False
3,2,3,0,2,1,13524232514,2333,5,1,1,0,IPI6,220.0,7,press7,3,response7,4,True
3,3,3,0,2,1,14325242135,3332,5,3,0,0,IPI6,640.0,7,press7,4,response7,4,False
3,4,3,0,2,1,13524232514,2333,7,4,0,0,IPI6,330.0,7,press7,3,response7,3,False
3,5,3,0,2,1,35421252143,2333,7,3,0,0,IPI6,185.0,7,press7,5,response7,5,False
3,6,3,0,2,1,51423252413,3332,5,1,0,0,IPI6,685.0,7,press7,5,response7,5,False
3,7,3,0,2,1,51423252413,3332,5,4,0,0,IPI6,625.0,7,press7,5,response7,5,False
3,8,3,0,2,1,35421252143,2333,5,4,0,0,IPI6,255.0,7,press7,5,response7,5,False
3,9,3,0,2,1,14325242135,3332,5,1,0,0,IPI6,650.0,7,press7,4,response7,4,False
3,10,3,0,2,1,14325242135,3332,5,1,0,0,IPI6,790.0,7,press7,4,response7,4,False
3,11,3,0,2,1,51423252413,3332,5,4,0,0,IPI6,985.0,7,press7,5,response7,5,False
3,12,3,0,2,1,14325242135,3332,7,5,0,0,IPI6,685.0,7,press7,4,response7,4,False
3,13,3,0,2,1,35421252143,2333,7,3,0,0,IPI6,260.0,7,press7,5,response7,5,False
3,14,3,0,2,1,35421252143,2333,7,3,0,0,IPI6,215.0,7,press7,5,response7,5,False
3,15,3,0,2,1,13524232514,2333,7,2,0,0,IPI6,150.0,7,press7,3,response7,3,False
3,16,3,0,2,1,51423252413,3332,9,1,0,0,IPI6,600.0,7,press7,5,response7,5,False
3,17,3,0,2,1,51423252413,3332,9,2,0,0,IPI6,570.0,7,press7,5,response7,5,False
3,18,3,0,2,1,13524232514,2333,9,1,0,0,IPI6,105.0,7,press7,3,response7,3,False
3,19,3,0,2,1,13524232514,2333,9,2,0,0,IPI6,125.0,7,press7,3,response7,3,False
3,20,3,0,2,1,35421252143,2333,9,5,0,0,IPI6,370.0,7,press7,5,response7,5,False
4,1,3,0,2,1,14325242135,3332,9,4,0,0,IPI6,615.0,7,press7,4,response7,4,False
4,2,3,0,2,1,35421252143,2333,5,3,0,0,IPI6,275.0,7,press7,5,response7,5,False
4,3,3,0,2,1,51423252413,3332,5,2,0,0,IPI6,655.0,7,press7,5,response7,5,False
4,4,3,0,2,1,14325242135,3332,7,2,0,0,IPI6,570.0,7,press7,4,response7,4,False
4,5,3,0,2,1,51423252413,3332,9,5,0,0,IPI6,625.0,7,press7,5,response7,5,False
4,6,3,0,2,1,13524232514,2333,5,5,0,0,IPI6,195.0,7,press7,3,response7,3,False
4,7,3,0,2,1,51423252413,3332,7,3,0,0,IPI6,585.0,7,press7,5,response7,5,False
4,8,3,0,2,1,14325242135,3332,9,3,0,0,IPI6,595.0,7,press7,4,response7,4,False
4,9,3,0,2,1,35421252143,2333,5,2,0,0,IPI6,205.0,7,press7,5,response7,5,False
4,10,3,0,2,1,13524232514,2333,5,1,0,0,IPI6,75.0,7,press7,3,response7,3,False
4,11,3,0,2,1,35421252143,2333,9,5,1,0,IPI6,160.0,7,press7,5,response7,4,True
4,12,3,0,2,1,51423252413,3332,7,3,0,0,IPI6,655.0,7,press7,5,response7,5,False
4,13,3,0,2,1,13524232514,2333,7,2,0,0,IPI6,145.0,7,press7,3,response7,3,False
4,14,3,0,2,1,35421252143,2333,5,3,0,0,IPI6,475.0,7,press7,5,response7,5,False
4,15,3,0,2,1,14325242135,3332,7,5,0,0,IPI6,610.0,7,press7,4,response7,4,False
4,16,3,0,2,1,51423252413,3332,5,2,0,0,IPI6,665.0,7,press7,5,response7,5,False
4,17,3,0,2,1,13524232514,2333,9,3,0,0,IPI6,125.0,7,press7,3,response7,3,False
4,18,3,0,2,1,14325242135,3332,9,4,0,0,IPI6,655.0,7,press7,4,response7,4,False
4,19,3,0,2,1,13524232514,2333,9,1,0,0,IPI6,140.0,7,press7,3,response7,3,False
4,20,3,0,2,1,35421252143,2333,5,3,1,0,IPI6,115.0,7,press7,5,response7,5,False
5,1,3,0,2,1,13524232514,2333,5,2,0,0,IPI6,125.0,7,press7,3,response7,3,False
5,2,3,0,2,1,14325242135,3332,7,2,0,0,IPI6,595.0,7,press7,4,response7,4,False
5,3,3,0,2,1,14325242135,3332,5,3,0,0,IPI6,585.0,7,press7,4,response7,4,False
5,4,3,0,2,1,35421252143,2333,5,3,0,0,IPI6,115.0,7,press7,5,response7,5,False
5,5,3,0,2,1,14325242135,3332,7,3,0,0,IPI6,535.0,7,press7,4,response7,4,False
5,6,3,0,2,1,35421252143,2333,5,3,0,0,IPI6,145.0,7,press7,5,response7,5,False
5,7,3,0,2,1,14325242135,3332,5,2,0,0,IPI6,560.0,7,press7,4,response7,4,False
5,8,3,0,2,1,51423252413,3332,5,2,1,0,IPI6,545.0,7,press7,5,response7,5,False
5,9,3,0,2,1,35421252143,2333,7,4,1,0,IPI6,300.0,7,press7,5,response7,5,False
5,10,3,0,2,1,35421252143,2333,7,3,0,0,IPI6,105.0,7,press7,5,response7,5,False
5,11,3,0,2,1,13524232514,2333,5,2,0,0,IPI6,205.0,7,press7,3,response7,3,False
5,12,3,0,2,1,14325242135,3332,9,4,0,0,IPI6,640.0,7,press7,4,response7,4,False
5,13,3,0,2,1,13524232514,2333,9,2,1,0,IPI6,470.0,7,press7,3,response7,3,False
5,14,3,0,2,1,35421252143,2333,9,5,0,0,IPI6,220.0,7,press7,5,response7,5,False
5,15,3,0,2,1,51423252413,3332,7,2,0,0,IPI6,1100.0,7,press7,5,response7,5,False
5,16,3,0,2,1,13524232514,2333,7,2,0,0,IPI6,110.0,7,press7,3,response7,3,False
5,17,3,0,2,1,51423252413,3332,9,5,0,0,IPI6,585.0,7,press7,5,response7,5,False
5,18,3,0,2,1,13524232514,2333,7,1,0,0,IPI6,195.0,7,press7,3,response7,3,False
5,19,3,0,2,1,51423252413,3332,5,2,0,0,IPI6,825.0,7,press7,5,response7,5,False
5,20,3,0,2,1,51423252413,3332,9,5,0,0,IPI6,770.0,7,press7,5,response7,5,False
6,1,3,0,2,0,45325455354,2333,7,1,0,0,IPI6,525.0,7,press7,5,response7,5,False
6,2,3,0,2,0,51423252413,3332,9,1,0,0,IPI6,385.0,7,press7,5,response7,5,False
6,3,3,0,2,0,35421252143,2333,9,4,0,0,IPI6,315.0,7,press7,5,response7,5,False
6,4,3,0,2,0,12523415433,2333,9,5,0,0,IPI6,320.0,7,press7,1,response7,1,False
6,5,3,0,2,0,35421252143,2333,9,2,0,0,IPI6,430.0,7,press7,5,response7,5,False
6,6,3,0,2,0,52523451343,2333,9,1,0,0,IPI6,465.0,7,press7,5,response7,5,False
6,7,3,0,2,0,13524232514,2333,9,3,0,0,IPI6,300.0,7,press7,3,response7,3,False
6,8,3,0,2,0,14325242135,3332,5,3,0,0,IPI6,310.0,7,press7,4,response7,4,False
